x,y,v_x,v_y
4.75472124818e+12,-393383508751.0,2290.87327505,815.080851026
4.75491915795e+12,-393313083971.0,2290.3712576,815.122381031
4.75511702434e+12,-393242655604.0,2289.86927968,815.163898603
4.75531484736e+12,-393172223650.0,2289.36734127,815.205403746
4.75551262702e+12,-393101788110.0,2288.86544236,815.246896463
4.75571036331e+12,-393031348986.0,2288.36358293,815.288376757
4.75590805624e+12,-392960906279.0,2287.86176298,815.329844632
4.75610570582e+12,-392890459990.0,2287.35998248,815.37130009
4.75630331205e+12,-392820010119.0,2286.85824143,815.412743135
4.75650087493e+12,-392749556668.0,2286.35653981,815.454173771
4.75669839446e+12,-392679099638.0,2285.85487761,815.495592
4.75689587065e+12,-392608639030.0,2285.35325482,815.536997826
4.75709330351e+12,-392538174845.0,2284.85167142,815.578391252
4.75729069302e+12,-392467707084.0,2284.3501274,815.619772282
4.75748803921e+12,-392397235749.0,2283.84862274,815.661140919
4.75768534207e+12,-392326760840.0,2283.34715744,815.702497165
4.7578826016e+12,-392256282358.0,2282.84573148,815.743841025
4.75807981781e+12,-392185800304.0,2282.34434484,815.785172502
4.7582769907e+12,-392115314680.0,2281.84299751,815.826491599
4.75847412028e+12,-392044825487.0,2281.34168949,815.867798319
4.75867120655e+12,-391974332725.0,2280.84042075,815.909092665
4.75886824951e+12,-391903836396.0,2280.33919128,815.950374642
4.75906524916e+12,-391833336501.0,2279.83800107,815.991644251
4.75926220551e+12,-391762833040.0,2279.33685011,816.032901497
4.75945911857e+12,-391692326016.0,2278.83573838,816.074146382
4.75965598833e+12,-391621815428.0,2278.33466587,816.11537891
4.7598528148e+12,-391551301278.0,2277.83363257,816.156599085
4.76004959798e+12,-391480783568.0,2277.33263847,816.197806908
4.76024633788e+12,-391410262298.0,2276.83168354,816.239002385
4.7604430345e+12,-391339737469.0,2276.33076778,816.280185517
4.76063968784e+12,-391269209082.0,2275.82989117,816.321356309
4.76083629791e+12,-391198677139.0,2275.32905371,816.362514763
4.7610328647e+12,-391128141640.0,2274.82825537,816.403660883
4.76122938823e+12,-391057602586.0,2274.32749615,816.444794672
4.76142586849e+12,-390987059980.0,2273.82677602,816.485916134
4.7616223055e+12,-390916513821.0,2273.32609499,816.527025271
4.76181869924e+12,-390845964110.0,2272.82545303,816.568122086
4.76201504974e+12,-390775410849.0,2272.32485013,816.609206584
4.76221135698e+12,-390704854040.0,2271.82428628,816.650278767
4.76240762098e+12,-390634293682.0,2271.32376147,816.691338639
4.76260384173e+12,-390563729777.0,2270.82327567,816.732386202
4.76280001924e+12,-390493162326.0,2270.32282889,816.773421461
4.76299615351e+12,-390422591330.0,2269.8224211,816.814444418
4.76319224455e+12,-390352016790.0,2269.3220523,816.855455076
4.76338829236e+12,-390281438707.0,2268.82172246,816.89645344
4.76358429695e+12,-390210857083.0,2268.32143158,816.937439511
4.76378025831e+12,-390140271918.0,2267.82117964,816.978413294
4.76397617645e+12,-390069683214.0,2267.32096664,817.019374791
4.76417205137e+12,-389999090971.0,2266.82079255,817.060324006
4.76436788308e+12,-389928495190.0,2266.32065736,817.101260942
4.76456367158e+12,-389857895873.0,2265.82056107,817.142185602
4.76475941688e+12,-389787293021.0,2265.32050365,817.183097989
4.76495511897e+12,-389716686634.0,2264.8204851,817.223998108
4.76515077786e+12,-389646076714.0,2264.3205054,817.26488596
4.76534639355e+12,-389575463262.0,2263.82056453,817.30576155
4.76554196605e+12,-389504846279.0,2263.3206625,817.34662488
4.76573749536e+12,-389434225766.0,2262.82079927,817.387475953
4.76593298149e+12,-389363601723.0,2262.32097484,817.428314773
4.76612842443e+12,-389292974153.0,2261.8211892,817.469141344
4.76632382419e+12,-389222343056.0,2261.32144233,817.509955668
4.76651918078e+12,-389151708433.0,2260.82173423,817.550757748
4.76671449419e+12,-389081070286.0,2260.32206486,817.591547588
4.76690976443e+12,-389010428614.0,2259.82243424,817.632325191
4.76710499151e+12,-388939783420.0,2259.32284233,817.67309056
4.76730017542e+12,-388869134705.0,2258.82328913,817.713843699
4.76749531617e+12,-388798482468.0,2258.32377462,817.75458461
4.76769041377e+12,-388727826713.0,2257.8242988,817.795313297
4.76788546821e+12,-388657167439.0,2257.32486164,817.836029763
4.7680804795e+12,-388586504647.0,2256.82546314,817.876734011
4.76827544765e+12,-388515838339.0,2256.32610328,817.917426045
4.76847037266e+12,-388445168516.0,2255.82678205,817.958105867
4.76866525452e+12,-388374495179.0,2255.32749944,817.998773482
4.76886009325e+12,-388303818329.0,2254.82825543,818.039428891
4.76905488884e+12,-388233137966.0,2254.32905001,818.080072099
4.76924964131e+12,-388162454092.0,2253.82988317,818.120703108
4.76944435065e+12,-388091766709.0,2253.33075489,818.161321921
4.76963901687e+12,-388021075816.0,2252.83166516,818.201928543
4.76983363996e+12,-387950381416.0,2252.33261397,818.242522975
4.77002821994e+12,-387879683509.0,2251.83360131,818.283105222
4.77022275681e+12,-387808982096.0,2251.33462715,818.323675286
4.77041725057e+12,-387738277178.0,2250.8356915,818.364233171
4.77061170122e+12,-387667568757.0,2250.33679433,818.40477888
4.77080610877e+12,-387596856833.0,2249.83793564,818.445312416
4.77100047321e+12,-387526141407.0,2249.33911541,818.485833781
4.77119479457e+12,-387455422481.0,2248.84033362,818.526342981
4.77138907283e+12,-387384700055.0,2248.34159027,818.566840017
4.77158330799e+12,-387313974131.0,2247.84288534,818.607324892
4.77177750008e+12,-387243244710.0,2247.34421882,818.647797611
4.77197164908e+12,-387172511792.0,2246.84559069,818.688258175
4.772165755e+12,-387101775379.0,2246.34700095,818.728706589
4.77235981784e+12,-387031035472.0,2245.84844957,818.769142855
4.77255383761e+12,-386960292072.0,2245.34993655,818.809566977
4.77274781431e+12,-386889545179.0,2244.85146188,818.849978958
4.77294174794e+12,-386818794796.0,2244.35302553,818.890378801
4.77313563851e+12,-386748040922.0,2243.85462751,818.930766509
4.77332948602e+12,-386677283560.0,2243.35626778,818.971142085
4.77352329048e+12,-386606522709.0,2242.85794636,819.011505533
4.77371705188e+12,-386535758372.0,2242.3596632,819.051856855
4.77391077023e+12,-386464990549.0,2241.86141832,819.092196055
4.77410444553e+12,-386394219241.0,2241.36321169,819.132523136
4.77429807779e+12,-386323444449.0,2240.8650433,819.172838102
4.77449166701e+12,-386252666174.0,2240.36691313,819.213140954
4.7746852132e+12,-386181884418.0,2239.86882118,819.253431697
4.77487871635e+12,-386111099182.0,2239.37076744,819.293710334
4.77507217647e+12,-386040310466.0,2238.87275188,819.333976867
4.77526559356e+12,-385969518271.0,2238.37477449,819.374231301
4.77545896763e+12,-385898722599.0,2237.87683527,819.414473637
4.77565229868e+12,-385827923450.0,2237.3789342,819.45470388
4.77584558671e+12,-385757120826.0,2236.88107127,819.494922032
4.77603883173e+12,-385686314728.0,2236.38324646,819.535128096
4.77623203374e+12,-385615505157.0,2235.88545976,819.575322077
4.77642519274e+12,-385544692113.0,2235.38771116,819.615503976
4.77661830873e+12,-385473875598.0,2234.89000065,819.655673797
4.77681138173e+12,-385403055613.0,2234.39232821,819.695831543
4.77700441173e+12,-385332232158.0,2233.89469383,819.735977217
4.77719739873e+12,-385261405236.0,2233.3970975,819.776110823
4.77739034275e+12,-385190574847.0,2232.8995392,819.816232363
4.77758324378e+12,-385119740992.0,2232.40201892,819.856341841
4.77777610182e+12,-385048903671.0,2231.90453666,819.89643926
4.77796891688e+12,-384978062887.0,2231.40709238,819.936524623
4.77816168896e+12,-384907218640.0,2230.90968609,819.976597932
4.77835441808e+12,-384836370931.0,2230.41231778,820.016659192
4.77854710421e+12,-384765519762.0,2229.91498741,820.056708406
4.77873974739e+12,-384694665133.0,2229.417695,820.096745575
4.77893234759e+12,-384623807045.0,2228.92044051,820.136770705
4.77912490484e+12,-384552945499.0,2228.42322395,820.176783797
4.77931741913e+12,-384482080497.0,2227.92604529,820.216784855
4.77950989046e+12,-384411212039.0,2227.42890452,820.256773881
4.77970231884e+12,-384340340127.0,2226.93180164,820.29675088
4.77989470428e+12,-384269464761.0,2226.43473662,820.336715854
4.78008704677e+12,-384198585942.0,2225.93770946,820.376668807
4.78027934631e+12,-384127703673.0,2225.44072014,820.41660974
4.78047160292e+12,-384056817953.0,2224.94376865,820.456538659
4.7806638166e+12,-383985928783.0,2224.44685497,820.496455565
4.78085598734e+12,-383915036165.0,2223.9499791,820.536360461
4.78104811516e+12,-383844140100.0,2223.45314103,820.576253352
4.78124020005e+12,-383773240589.0,2222.95634073,820.61613424
4.78143224201e+12,-383702337633.0,2222.45957819,820.656003127
4.78162424106e+12,-383631431232.0,2221.96285341,820.695860018
4.7818161972e+12,-383560521388.0,2221.46616637,820.735704915
4.78200811042e+12,-383489608103.0,2220.96951706,820.775537822
4.78219998073e+12,-383418691376.0,2220.47290546,820.815358741
4.78239180814e+12,-383347771209.0,2219.97633157,820.855167676
4.78258359264e+12,-383276847603.0,2219.47979536,820.894964629
4.78277533425e+12,-383205920560.0,2218.98329683,820.934749604
4.78296703295e+12,-383134990079.0,2218.48683597,820.974522605
4.78315868877e+12,-383064056162.0,2217.99041275,821.014283633
4.7833503017e+12,-382993118811.0,2217.49402718,821.054032692
4.78354187174e+12,-382922178026.0,2216.99767923,821.093769785
4.7837333989e+12,-382851233808.0,2216.50136889,821.133494916
4.78392488318e+12,-382780286158.0,2216.00509615,821.173208087
4.78411632458e+12,-382709335078.0,2215.50886101,821.212909302
4.78430772311e+12,-382638380568.0,2215.01266343,821.252598563
4.78449907877e+12,-382567422629.0,2214.51650342,821.292275873
4.78469039156e+12,-382496461263.0,2214.02038096,821.331941237
4.78488166149e+12,-382425496470.0,2213.52429604,821.371594656
4.78507288856e+12,-382354528252.0,2213.02824864,821.411236134
4.78526407278e+12,-382283556609.0,2212.53223875,821.450865674
4.78545521413e+12,-382212581543.0,2212.03626636,821.490483279
4.78564631264e+12,-382141603054.0,2211.54033146,821.530088952
4.78583736831e+12,-382070621143.0,2211.04443403,821.569682696
4.78602838112e+12,-381999635813.0,2210.54857406,821.609264515
4.7862193511e+12,-381928647063.0,2210.05275155,821.648834411
4.78641027824e+12,-381857654895.0,2209.55696646,821.688392387
4.78660116254e+12,-381786659309.0,2209.0612188,821.727938447
4.78679200402e+12,-381715660307.0,2208.56550856,821.767472593
4.78698280267e+12,-381644657890.0,2208.0698357,821.806994829
4.78717355849e+12,-381573652059.0,2207.57420024,821.846505157
4.78736427149e+12,-381502642814.0,2207.07860215,821.886003582
4.78755494167e+12,-381431630158.0,2206.58304141,821.925490105
4.78774556904e+12,-381360614090.0,2206.08751803,821.964964729
4.7879361536e+12,-381289594612.0,2205.59203198,822.004427459
4.78812669534e+12,-381218571725.0,2205.09658325,822.043878297
4.78831719429e+12,-381147545430.0,2204.60117183,822.083317246
4.78850765043e+12,-381076515728.0,2204.10579771,822.122744309
4.78869806377e+12,-381005482621.0,2203.61046087,822.162159489
4.78888843432e+12,-380934446108.0,2203.11516131,822.201562789
4.78907876207e+12,-380863406191.0,2202.61989901,822.240954212
4.78926904704e+12,-380792362871.0,2202.12467395,822.280333762
4.78945928921e+12,-380721316149.0,2201.62948612,822.319701441
4.78964948861e+12,-380650266027.0,2201.13433552,822.359057252
4.78983964523e+12,-380579212505.0,2200.63922213,822.398401199
4.79002975907e+12,-380508155584.0,2200.14414593,822.437733285
4.79021983014e+12,-380437095265.0,2199.64910692,822.477053511
4.79040985844e+12,-380366031549.0,2199.15410507,822.516361883
4.79059984397e+12,-380294964438.0,2198.65914039,822.555658402
4.79078978674e+12,-380223893932.0,2198.16421285,822.594943071
4.79097968675e+12,-380152820032.0,2197.66932245,822.634215895
4.791169544e+12,-380081742740.0,2197.17446917,822.673476875
4.7913593585e+12,-380010662055.0,2196.679653,822.712726014
4.79154913024e+12,-379939577981.0,2196.18487392,822.751963317
4.79173885924e+12,-379868490517.0,2195.69013193,822.791188785
4.7919285455e+12,-379797399664.0,2195.19542701,822.830402422
4.79211818901e+12,-379726305423.0,2194.70075914,822.869604231
4.79230778979e+12,-379655207796.0,2194.20612833,822.908794215
4.79249734783e+12,-379584106784.0,2193.71153454,822.947972377
4.79268686314e+12,-379513002387.0,2193.21697778,822.987138719
4.79287633573e+12,-379441894607.0,2192.72245803,823.026293246
4.79306576559e+12,-379370783444.0,2192.22797527,823.06543596
4.79325515272e+12,-379299668900.0,2191.73352949,823.104566863
4.79344449714e+12,-379228550975.0,2191.23912069,823.14368596
4.79363379884e+12,-379157429671.0,2190.74474885,823.182793252
4.79382305784e+12,-379086304989.0,2190.25041395,823.221888744
4.79401227412e+12,-379015176929.0,2189.75611598,823.260972438
4.79420144769e+12,-378944045493.0,2189.26185494,823.300044337
4.79439057857e+12,-378872910682.0,2188.76763081,823.339104444
4.79457966674e+12,-378801772496.0,2188.27344357,823.378152762
4.79476871222e+12,-378730630937.0,2187.77929321,823.417189294
4.794957715e+12,-378659486006.0,2187.28517973,823.456214043
4.7951466751e+12,-378588337704.0,2186.79110311,823.495227013
4.79533559251e+12,-378517186031.0,2186.29706333,823.534228205
4.79552446723e+12,-378446030990.0,2185.80306038,823.573217624
4.79571329928e+12,-378374872580.0,2185.30909426,823.612195272
4.79590208865e+12,-378303710803.0,2184.81516495,823.651161152
4.79609083534e+12,-378232545659.0,2184.32127243,823.690115267
4.79627953936e+12,-378161377151.0,2183.8274167,823.72905762
4.79646820072e+12,-378090205279.0,2183.33359774,823.767988214
4.79665681941e+12,-378019030043.0,2182.83981554,823.806907053
4.79684539544e+12,-377947851445.0,2182.34607008,823.845814139
4.79703392881e+12,-377876669487.0,2181.85236137,823.884709474
4.79722241953e+12,-377805484168.0,2181.35868937,823.923593063
4.79741086759e+12,-377734295490.0,2180.86505408,823.962464908
4.79759927301e+12,-377663103454.0,2180.37145549,824.001325012
4.79778763578e+12,-377591908062.0,2179.87789359,824.040173378
4.79797595591e+12,-377520709313.0,2179.38436836,824.079010009
4.7981642334e+12,-377449507209.0,2178.89087978,824.117834908
4.79835246826e+12,-377378301751.0,2178.39742786,824.156648078
4.79854066048e+12,-377307092941.0,2177.90401257,824.195449522
4.79872881007e+12,-377235880778.0,2177.41063391,824.234239243
4.79891691704e+12,-377164665264.0,2176.91729185,824.273017245
4.79910498138e+12,-377093446401.0,2176.42398639,824.311783529
4.7992930031e+12,-377022224188.0,2175.93071752,824.350538098
4.79948098221e+12,-376950998628.0,2175.43748523,824.389280957
4.7996689187e+12,-376879769721.0,2174.94428949,824.428012108
4.79985681258e+12,-376808537468.0,2174.45113031,824.466731553
4.80004466386e+12,-376737301870.0,2173.95800766,824.505439297
4.80023247253e+12,-376666062928.0,2173.46492153,824.544135341
4.8004202386e+12,-376594820644.0,2172.97187192,824.582819689
4.80060796207e+12,-376523575018.0,2172.4788588,824.621492343
4.80079564295e+12,-376452326050.0,2171.98588217,824.660153307
4.80098328123e+12,-376381073743.0,2171.49294202,824.698802584
4.80117087693e+12,-376309818098.0,2171.00003833,824.737440176
4.80135843004e+12,-376238559114.0,2170.50717109,824.776066087
4.80154594057e+12,-376167296794.0,2170.01434029,824.81468032
4.80173340852e+12,-376096031138.0,2169.52154592,824.853282877
4.80192083389e+12,-376024762147.0,2169.02878796,824.891873761
4.80210821669e+12,-375953489822.0,2168.53606639,824.930452976
4.80229555692e+12,-375882214165.0,2168.04338122,824.969020524
4.80248285459e+12,-375810935176.0,2167.55073243,825.007576408
4.80267010969e+12,-375739652856.0,2167.05811999,825.046120632
4.80285732223e+12,-375668367206.0,2166.56554391,825.084653198
4.80304449222e+12,-375597078228.0,2166.07300417,825.123174109
4.80323161965e+12,-375525785922.0,2165.58050076,825.161683368
4.80341870453e+12,-375454490290.0,2165.08803366,825.200180978
4.80360574686e+12,-375383191331.0,2164.59560287,825.238666942
4.80379274665e+12,-375311889048.0,2164.10320836,825.277141263
4.8039797039e+12,-375240583442.0,2163.61085013,825.315603943
4.80416661861e+12,-375169274512.0,2163.11852817,825.354054987
4.80435349078e+12,-375097962261.0,2162.62624247,825.392494396
4.80454032042e+12,-375026646690.0,2162.133993,825.430922175
4.80472710754e+12,-374955327798.0,2161.64177976,825.469338324
4.80491385212e+12,-374884005588.0,2161.14960275,825.507742848
4.80510055419e+12,-374812680061.0,2160.65746193,825.54613575
4.80528721373e+12,-374741351216.0,2160.16535731,825.584517032
4.80547383076e+12,-374670019056.0,2159.67328887,825.622886698
4.80566040528e+12,-374598683582.0,2159.18125659,825.66124475
4.80584693729e+12,-374527344794.0,2158.68926047,825.69959119
